QUEST_LV_0300_20160811_004846	Has encontrado un misterioso artefacto frente a la tumba. Regresa con Stella y cuéntale lo que has encontrado.	무덤 앞에서 알 수 없는 장치를 발견하였습니다. 스텔라에게 돌아가 발견한 것을 알려주세요.				
QUEST_LV_0300_20160811_004847	Stella parece haber ideado una forma de atraer gente de la Orden. Habla con ella.	스텔라는 교단의 인물을 꾀어내기 위한 계책을 생각해 낸 것 같습니다. 그녀와 대화해 보세요.				
QUEST_LV_0300_20160811_004848	Destruye el Dispositivo de Supresión del Poder Divino en la Tumba del Ermitaño.	은자의 무덤에서 신성력 억제장치 파괴				
QUEST_LV_0300_20160811_004849	Stella desea atraer a la Orden del Árbol de la Verdad destruyendo el Dispositivo de Supresión del Poder Divino en la Tumba del Ermitaño. Destruye el Dispositivo de Supresión del Poder Divino con la savia del Árbol de Oasseu.	스텔라는 은자의 무덤에 있는 신성력 억제 장치를 파괴하여 진리의 나무 교단을 유인해보자고 합니다. 오아쓰 나무의 수액으로 신성력 억제 장치를 파괴하세요.				
QUEST_LV_0300_20160811_004850	El aparato se desintegró en cuanto la savia con poder divino lo tocó. Regresa con Stella y cuéntale lo que pasó.	신성력이 담긴 수액이 닿자 장치는 부서지고 말았습니다. 스텔라에게 돌아가 그 사실을 알려 주세요.				
QUEST_LV_0300_20160811_004851	Stella está segura de que existen más Dispositivos de Supresión de Poder Divino y desea destruirlos también. Habla con ella.	스텔라는 다른 신성력 억제 장치가 더 있으리라 확신하고 다른 장치도 부술 생각인 것 같습니다. 그녀와 대화해 보세요.				
QUEST_LV_0300_20160811_004852	Recuperar la savia del árbol de Oasseu	오아쓰 나무의 수액 뜨기				
QUEST_LV_0300_20160811_004853	Stella también te ha pedido que destruyas el Dispositivo en los Campos de Rijekavi. Ve allí después de obtener la Savia del Árbol de Oasseu.	스텔라는 리에카비 벌판의 장치도 파괴해 줄 것을 부탁했습니다. 오아쓰 나무의 수액을 떠서 준비를 갖추세요.				
QUEST_LV_0300_20160811_004854	Habla con el monje Mattas.	수도사 마타스와 대화				
QUEST_LV_0300_20160811_004855	Estás listo para destruir el Dispositivo. Dirígete al Dispositivo de Supresión de Poder Divino en los Campos de Rijekavi.	장치를 파괴할 준비를 갖추었습니다. 리에카비 벌판의 신성력 억제 장치로 가세요.				
QUEST_LV_0300_20160811_004856	Dirígete a los campos de Rijekavi después de preparar %s	%s을 준비한 뒤 리에카비 벌판으로 가기				
QUEST_LV_0300_20160811_004857	El monje Mattas te impide destruir el Dispositivo de Supresión del Poder Divino. Habla con él e intenta encontrar la manera de convencerlo.	수도사 마타스는 신성력 억제 장치를 파괴하지 못하게 막고 있습니다. 그와 대화하여 설득할 방법을 찾아 보세요.				
QUEST_LV_0300_20160811_004858	Lleva a Mattas a Stella	마타스를 스텔라에게 데려다주기				
QUEST_LV_0300_20160811_004859	Mattas no cree que la monja Stella esté viva. Llévalo con ella.	마타스는 수도사 스텔라가 살아있다는 사실을 믿지 않고 있습니다. 그를 그녀에게 데려다 주세요.				
QUEST_LV_0300_20160811_004860	Mattas ha ido a seducir a la Alta Oficial Medea de la Orden. Habla con Stella para ver si hay algo más que deba hacerse.	마타스는 교단의 간부 메데야를 꾀어내겠다며 돌아갔습니다. 그 사이 다른 할 일이 있는지 스텔라와 대화해 보세요.				
QUEST_LV_0300_20160811_004861	Stella parece dispuesta a destruir los demás Dispositivos de Supresión de Poder Divino. Habla con ella.	스텔라는 다시 신성력 억제 장치들을 부수려는 것 같습니다. 그녀와 대화해 보세요.				
QUEST_LV_0300_20160811_004862	Destruye el Dispositivo de Supresión del Poder Divino en los Campos de Rijekavi.	리에카비 벌판에서 신성력 억제 장치 파괴				
QUEST_LV_0300_20160811_004863	Stella te ha pedido una vez más que destruyas el Dispositivo en los Campos de Rijekavi. Destruye el Dispositivo de Supresión de Poder Divino como te pidió.	스텔라는 다시금 리에카비 벌판으로 가 장치를 부수어 달라고 요청했습니다. 그녀의 말대로 신성력 억제 장치를 파괴하세요.				
QUEST_LV_0300_20160811_004864	Has logrado destruir el Dispositivo una vez más. Regresa con Stella y cuéntale tu éxito.	이번에도 장치를 성공적으로 파괴했습니다. 스텔라에게 돌아가 그 사실을 알려 주세요.				
QUEST_LV_0300_20160811_004865	La actitud de la monja Stella parece haber cambiado un poco. Pregúntale qué hacer a continuación.	기분 탓인지 수도사 스텔라의 태도가 약간 변한 느낌이 듭니다. 우선 그녀에게 다음 할 일을 물어 보세요.				
QUEST_LV_0300_20160811_004866	Recoge la savia del árbol de Oasseu después de hablar con el monje Mattas.	수도사 마타스와 대화 후 오아쓰 나무의 수액 수집				
QUEST_LV_0300_20160811_004867	Stella te entregó un pergamino pidiéndote que amplificaras el Dispositivo en la Colina Krasjia en lugar de destruirlo. Habla de esto con el Monje Mattas, ya que algo no te parece correcto.	스텔라는 크라샤 언덕의 장치는 파괴가 아니라 신성력 증폭 장치로 바꾸라며 어느 스크롤을 주었습니다. 무언가 느낌이 좋지 않으니 수도사 마타스와 상의해 보세요.				
QUEST_LV_0300_20160811_004868	Utilice el pergamino en el dispositivo en Krasjia Hills.	크라샤 언덕의 장치에 스크롤 사용				
QUEST_LV_0300_20160811_004869	Mattas te advirtió que te prepararas para lo peor. Ahora que tienes la savia del árbol de Oasseu, ve a la colina de Krasjia y usa el pergamino en el dispositivo como te pidió Stella.	마타스는 만일의 사태에 대비를 갖추고 가라고 조언해 주었습니다. 오아쓰 나무의 수액도 챙겼으니 스텔라의 말대로 크라샤 언덕으로 가 장치에 스크롤을 사용해 보세요.				
QUEST_LV_0300_20160811_004870	Prepara la savia del árbol Oasseu después de hablar con el monje Mattas antes de ir a examinar el Dispositivo en la colina Krasjia.	수도사 마타스와 상의 후 오아쓰 나무의 수액을 준비하여 크라샤 언덕의 장치 조사				
QUEST_LV_0300_20160811_004871	Usa el pergamino en el Dispositivo de Supresión de Poder Divino	신성력 억제 장치에 스크롤 사용하기				
QUEST_LV_0300_20160811_004872	Utilice el pergamino en el dispositivo en la colina de Krasjia.	크라샤 언덕의 장치에 스크롤을 사용해 보세요.				
QUEST_LV_0300_20160811_004873	Derrota a los demonios invocados por Medea.	메데야가 불러낸 마족들 처치				
QUEST_LV_0300_20160811_004874	La Alta Oficial Medea se había transformado en la Monja Stella. Derrota a los demonios invocados.	수도사 스텔라는 간부 메데야가 환영으로 변신한 모습이었습니다. 그녀가 불러낸 마족들을 처치하세요.				
QUEST_LV_0300_20160811_004875	Habla con el Alto Oficial Medea	간부 메데야와 대화				
QUEST_LV_0300_20160811_004876	Has derrotado a todos los demonios. Pregúntale a la Alta Oficial Medea dónde está la verdadera Stella.	모든 마족들을 처치했습니다. 간부 메데야에게 진짜 스텔라는 어디에 있는지 추궁하세요.				
QUEST_LV_0300_20160811_004877	Derrota a los secuaces de la Alta Oficial Medea.	간부 메데야의 부하 처치				
QUEST_LV_0300_20160811_004878	La oficial Medea se ha rendido sospechosamente sin armar mucho alboroto. Intenta hablar con ella.	교단의 간부 메데야는 뭔가 미심쩍게도 순순히 항복을 선언했습니다. 우선 그녀와 대화해 보세요.				
QUEST_LV_0300_20160811_004879	Lleva a Medea a Mattas	메데야를 마타스에게 끌고 가기				
QUEST_LV_0300_20160811_004880	No podías simplemente abandonar a Medea. Llévala con Mattas para que la vigile. Ten cuidado de que no se quede atrás, ya que podría escaparse.	메데야를 그냥 방치해 둘 수는 없습니다. 그녀를 마타스에게 데려가 감시하도록 하세요. 단, 거리가 멀어지면 도망칠 수 있으니 주의하세요.				
QUEST_LV_0300_20160811_004881	Has logrado traer a Medea. Habla con Mattas para decidir su destino.	메데야를 데려오는 데 성공했습니다. 마타스와 대화하여 그녀의 처분을 결정하세요.				
QUEST_LV_0300_20160811_004882	La Alta Oficial Medea se encuentra ahora bajo la vigilancia del Monje Mattas. Habla con Mattas.	간부 메데야는 이제 수도사 마타스의 감시 하에 있습니다. 마타스와 대화해 보세요.				
QUEST_LV_0300_20160811_004883	Rescata al monje Stella	수도사 스텔라 구출				
QUEST_LV_0300_20160811_004884	La monja Stella está retenida a la izquierda del cruce de Stjeva. ¡Date prisa y sálvala!	수도사 스텔라는 스티에바 사거리 왼쪽 공터에 잡혀 있다고 합니다. 서둘러 그녀를 구출해 주세요.				
QUEST_LV_0300_20160811_004885	Has rescatado con éxito a Stella. Pregúntale si está bien.	스텔라를 무사히 구해내는 데 성공하였습니다. 그녀의 상태는 괜찮은지 물어 보세요.				
QUEST_LV_0300_20160811_004886	La monja Stella parece haber encontrado una forma más segura de retener a la Alta Oficial Medea antes de que se marchara. Habla con ella.	수도사 스텔라는 떠나기 전 간부 메데야를 좀 더 확실히 구속할 방법을 찾는 것 같습니다. 그녀와 대화해 보세요.				
QUEST_LV_0300_20160811_004887	Recoge los fragmentos del Dispositivo de Supresión de Poder Divino.	신성력 억제 장치의 파편 수집				
QUEST_LV_0300_20160811_004888	Stella desea inmovilizar a Medea con un Círculo Mágico, pero afirma que no tiene la fuerza suficiente. Recoge los Fragmentos del Dispositivo de Supresión de Poder Divino, que aún deberían tener energía, en la Tumba del Ermitaño, los Campos de Rijekavi y la Colina de Krasjia. Puedes encontrar dos fragmentos por ubicación.	스텔라는 마법진으로 메데야를 속박하고자 하지만 힘이 부족하다고 합니다. 아직 힘이 남아 있을 신성력 억제 장치의 파편들을 은자의 무덤, 리에카비 벌판, 크라샤 언덕에서 모아주세요. 파편은 각 장소에서 두 개씩 모을 수 있습니다.				
QUEST_LV_0300_20160811_004889	Has recogido todos los fragmentos. Regresa con Stella y entrégaselos.	모든 파편들을 모았습니다. 스텔라에게 돌아가 파편들을 건네 주세요.				
QUEST_LV_0300_20160811_004890	Examina la lápida del monje anónimo.	무명수도사의 묘비를 조사				
QUEST_LV_0300_20160811_004891	Has encontrado una lápida que parece diferente a las demás. Examínala.	주변의 묘비와는 다른 느낌의 묘비를 발견했습니다. 조사해 보세요.				
QUEST_LV_0300_20160811_004892	Parece que el dueño de la lápida deseaba que alguien derrotara a los demonios. Derrota a los demonios cercanos y cumple los deseos del difunto.	묘비의 주인은 누군가 마족들을 처치해 주기를 원했던 것 같습니다. 주변의 마족들을 처치하고 망자의 소원을 들어 주세요.				
QUEST_LV_0300_20160811_004893	Ya has derrotado a suficientes demonios. Regresa a la lápida y comprueba si ha ocurrido algo especial.	충분한 수의 마족들을 처치하였습니다. 묘비로 돌아가 특별한 일은 없는지 조사해 보세요.				
QUEST_LV_0300_20160811_004894	Derrota a los demonios en el Memorial de Oasseu	오아쓰 기념지의 마족 처치				
QUEST_LV_0300_20160811_004895	La monja Stella se dirige ahora a la abadía de Maven. Habla con ella y dirígete a la abadía.	수도사 스텔라는 이제 메이번 대수도원을 향하려 합니다. 그녀와 대화하고 수도원으로 가세요.				
QUEST_LV_0300_20160811_004896	Derrota a los enemigos frente a la abadía.	수도원 정문 앞의 적을 소탕				
QUEST_LV_0300_20160811_004897	Stella te ha pedido que derrotes a los enemigos que hay frente a la abadía. Derrota a todos los enemigos que hay frente a la abadía un paso por delante de Stella.	스텔라는 수도원 정문 앞의 적을 소탕해 달라고 합니다. 한 발 먼저 수도원으로 가 정문 앞의 적을 모두 처치하세요.				
QUEST_LV_0300_20160811_004898	Investiga la zona frente a la puerta.	문 앞을 조사				
QUEST_LV_0300_20160811_004899	Has derrotado a todos los monstruos que hay frente a la puerta. Investiga la puerta mientras esperas a que llegue Stella.	정문 앞에 몬스터를 모두 소탕하였습니다. 문을 조사하면서 스텔라가 오기를 기다리세요.				
QUEST_LV_0300_20160811_004900	Espere a la monja Stella mientras investiga la puerta.	문을 조사하면서 수도사 스텔라가 오기를 기다리세요.				
QUEST_LV_0300_20160811_004901	Stella ha abierto la puerta con su llave. Habla con ella.	스텔라가 열쇠를 이용해 정문을 열었습니다. 그녀와 대화하세요.				
QUEST_LV_0300_20160811_004902	La monja Stella quiere comprobar si la información que has oído es cierta. Habla con ella.	수도사 스텔라는 듣고 온 정보가 사실인지 여부를 확인하고자 합니다. 그녀와 대화해 보세요.				
QUEST_LV_0300_20160811_004903	Acompañen a Stella al Salón de Honor.	영광의 홀 앞까지 스텔라 호위				
QUEST_LV_0300_20160811_004904	Stella desea comprobar la barrera personalmente. Acompáñala hasta la barrera que hay frente al Salón de Honor.	스텔라는 결계를 직접 확인해보겠다고 합니다. 그녀와 함께 영광의 홀을 가로막고 있다는 결계 앞으로 가세요.				
QUEST_LV_0300_20160811_004905	El Salón de Honor está bloqueado por una barrera. Habla con Stella.	듣던대로 영광의 홀은 결계로 가로막혀 있었습니다. 우선 스텔라와 대화해 보세요.				
QUEST_LV_0300_20160811_004906	La monja Stella parece estar pensando en cómo eliminar la barrera. Habla con ella.	수도사 스텔라는 결계를 없앨 궁리를 하고 있는 것 같습니다. 그녀와 대화해 보세요.				
QUEST_LV_0300_20160811_004907	Encuentra un libro en la biblioteca con Stella	스텔라와 함께 서고에서 책 찾기				
QUEST_LV_0300_20160811_004908	Stella dice que hay un libro sobre barreras demoníacas en la biblioteca. Ve y ayúdala a encontrar el libro y regresar a la barrera.	스텔라는 마족의 결계와 관련된 책이 서고에 있다고 합니다. 그녀와 함께 서고로 향하여 그녀가 책을 찾도록 돕고 결계 앞으로 돌아오세요.				
QUEST_LV_0300_20160811_004909	Has regresado sano y salvo a la Barrera. Ahora habla con Stella sobre el siguiente paso.	결계 앞에 무사히 돌아왔습니다. 이제 스텔라와 다음 할 일을 의논해 보세요.				
QUEST_LV_0300_20160811_004910	La monja Stella parece querer buscar información en el libro. Habla con ella.	수도사 스텔라는 찾아낸 책을 조사하려는 것 같습니다. 우선 그녀와 대화해보세요.				
QUEST_LV_0300_20160811_004911	Protege a Stella mientras lee.	책 읽는 스텔라를 지키기				
QUEST_LV_0300_20160811_004912	Stella está buscando información sobre la Barrera en el libro. Protégela mientras lo lee.	스텔라는 책을 뒤져 이곳 결계에 대한 정보를 찾아내려고 합니다. 그녀가 책을 읽는 동안 그녀를 지켜주세요.				
QUEST_LV_0300_20160811_004913	Parece que Stella ha encontrado información útil. Habla con ella.	스텔라가 정보를 찾아낸 것 같습니다. 그녀와 대화해보세요.				
QUEST_LV_0300_20160811_004914	Derrota a los monstruos que atacan a Stella.	스텔라를 공격하는 몬스터 처치				
QUEST_LV_0300_20160811_004915	La monja Stella parece estar preparando algo basado en sus descubrimientos. Pregúntale si necesita ayuda.	수도사 스텔라가 발견한 정보를 토대로 무언가 준비를 하려는 것 같습니다. 필요한 것이 무엇인지 그녀에게 물어보세요.				
QUEST_LV_0300_20160811_004916	Encuentra una esfera cerca de la pila de agua.	성수반에서 보주 찾기				
QUEST_LV_0300_20160811_004917	Stella dice que necesita un orbe que contenga el poder divino que se usará para destruir la barrera. Encuentra el orbe debajo de la pila y llévaselo.	스텔라는 결계를 파괴하기 위한 신성력을 담기 위해 보주가 필요하다고 합니다. 성수반 탁자 밑에 있다는 보주를 찾아 그녀에게 가져다 주세요.				
QUEST_LV_0300_20160811_004918	Has encontrado el orbe. Date prisa y dáselo a Stella.	보주를 발견했습니다. 서둘러 스텔라에게 전해 주세요.				
QUEST_LV_0300_20160811_004919	Recupera %s de debajo de la pila	성수반의 탁자 밑에서 %s 회수				
QUEST_LV_0300_20160811_004920	La monja Stella está preparando algo con el orbe. Pregúntale qué está planeando.	수도사 스텔라는 보주를 사용해 무언가 준비하려 합니다. 그녀가 무얼 하려는 것인지 물어보세요.				
QUEST_LV_0300_20160811_004921	Protege a Stella mientras reúne poder divino.	신성력을 모으는 스텔라를 지키기				
QUEST_LV_0300_20160811_004922	Stella está intentando reunir Poder Divino en el Orbe de la Fuente Central. Protégela de los monstruos mientras reúne el poder divino.	스텔라는 중앙 분수대에서 보주에 신성력을 모으려 합니다. 그녀가 신성력을 모으는 동안 몬스터들로부터 그녀를 지켜내세요.				
QUEST_LV_0300_20160811_004923	Parece que la monja Stella ha finalizado sus preparativos para romper la barrera. Habla con ella después de prepararte para la batalla y termina el combate con Deimantas.	수도사 스텔라는 결계를 깰 준비를 마친 듯 합니다. 싸움의 준비를 단단히 하고 그녀에게 말을 걸어 데이만타스와의 결전에 임하세요.				
QUEST_LV_0300_20160811_004924	Derrota al Alto Oficial Deimantas	간부 데이만타스 처치				
QUEST_LV_0300_20160811_004925	El alto oficial Deimantas se ha dado a conocer. Derrotadlo y liberad la Abadía de Maven.	간부 데이만타스가 정체를 드러냈습니다. 그를 물리치고 메이번 대수도원을 해방시켜 주세요.				
QUEST_LV_0300_20160811_004926	Has derrotado a Deimantas. Habla con Stella sobre qué hará a continuación.	데이만타스를 꺾는데 성공했습니다. 스텔라와 앞으로의 일을 논의해 보세요.				
QUEST_LV_0300_20160811_004927	La monja Stella se ha preocupado al encontrar a sus compañeros en tierra. Pregúntale cómo puedes ayudar.	수도사 스텔라는 쓰러져 있는 동료 수도사들을 발견하고는 안절부절 못하고 있습니다. 그녀를 어떻게 도우면 좋을지 물어보세요.				
QUEST_LV_0300_20160811_004928	Recolectar alimentos comestibles	멀쩡한 식재료 모으기				
QUEST_LV_0300_20160811_004929	Stella quiere ayudarlos a recuperar energías. Recoge alimentos comestibles de la despensa.	스텔라는 우선 이들의 기력을 회복시키고자 합니다. 그녀의 말에 따라 식료품 창고에서 멀쩡한 식재료를 모아 오세요.				
QUEST_LV_0300_20160811_004930	Hay más comida comestible de la que esperabas. Vuelve pronto y dale la comida a Stella.	의외로 식재료의 보관상태는 아직도 쓸만했습니다. 서둘러 스텔라에게 식재료들을 건네 주세요.				
QUEST_LV_0300_20160811_004931	La monja Stella desea ayudar aún más a sus compañeros. Pregúntale cómo puedes ayudarla esta vez.	수도사 스텔라는 동료 수도사들에게 추가 조치를 취하려 합니다. 이번에는 어떻게 도우면 좋을지 물어보세요.				
QUEST_LV_0300_20160811_004932	Recoger hierbas de la sala de oración	기도실의 약초 수집				
QUEST_LV_0300_20160811_004933	Stella te ha pedido que recojas hierbas de la Sala de Oración. Reúne hierbas intactas de las tres Salas de Oración ubicadas en los niveles inferiores.	스텔라는 기도실에 약초가 있으니 그것들을 모아다 줄 것을 부탁했습니다. 아래쪽에 있는 세 기도실들에서 멀쩡한 약초들을 모아다 주세요.				
QUEST_LV_0300_20160811_004934	Has encontrado una cantidad abundante de hierbas. Llévaselas a Stella.	적당량의 약초를 모았습니다. 스텔라에게 가져다 주세요.				
QUEST_LV_0300_20160811_004935	La monja Stella parece tener otra petición para el Revelador además de ayudar a sus colegas. Pregúntale qué quiere.	수도사 스텔라는 동료 수도사들을 돕는 것 외에도 계시자에게 부탁할 것이 있는 것 같습니다. 그녀가 바라는 것이 뭔지 대화해 보세요.				
QUEST_LV_0300_20160811_004936	Derrota a los demonios en la abadía.	수도원의 마족 처치				
QUEST_LV_0300_20160811_004937	Stella está preocupada por los Demonios Rezagados que aún permanecen en la abadía. Derrota a los Nuo Rojos que todavía deambulan por la abadía.	스텔라는 수도원에 아직도 마족 잔당들이 남아 있음을 걱정하고 있습니다. 수도원에 돌아다니는 붉은 누오들을 소탕하세요.				
QUEST_LV_0300_20160811_004938	Has derrotado a un gran número de demonios rezagados. Regresa con Stella.	이 정도면 꽤 많은 수의 마족들을 없앤 것 같습니다. 스텔라에게 돌아가세요.				
QUEST_LV_0300_20160811_004939	Derrota a los Nuo Rojos restantes	남아있는 붉은 누오 처치				
QUEST_LV_0300_20160811_004940	Puede que haya información importante en esas notas{nl}. Perdió las notas cerca del sitio de recolección de jugo, así que intenta buscar primero en esa área.{nl}	어쩌면 그 일지 안에 중요한 정보가 들어 있을지도 몰라요.{nl}과즙 채집장에서 잃어버렸으니 그쪽을 찾아 주세요.{nl}	QUEST_LV_0300_20160310_001011	There may be important information in those notes.{nl}He lost the notes towards the Juice Collection Site, so try searching that area first.{nl}	어쩌면 그 일지 안에 중요한 정보가 들어 있을지도 몰라요.{nl}과즙 채집장에서 잃어버렸으니 그 쪽을 찾아 주세요.{nl}	가트레
QUEST_LV_0300_20160811_004941	Necesitarías mucha habilidad para hacer estos cortes{nl}. Y también para manejar una energía maligna tan poderosa.{nl}	이만한 칼자국을 남기다니 보통 솜씨는 아니로군.{nl}이렇게 강력하고도 사악한 기운을 다루는 점도 말야.{nl}	QUEST_LV_0300_20160718_002339	You would need serious skill to make these cuts.{nl}And to handle such powerful evil energy, too.{nl}	이 만한 칼자국을 남기다니 보통 솜씨는 아니로군.{nl}이렇게 강력하고도 사악한 기운을 다루는 점도 말야.{nl}	딥디르비 아젤
QUEST_LV_0300_20160925_004942	Yo sabía bien qué destino le esperaba a Zanas..{nl}. Y sabía que él mismo estaba listo para aceptarlo, pero no tuve más remedio que confiarle la Revelación{nl}. El poder que condujo a Zanas, un simple muchacho, a la Revelación..{nl}. Su último aliento, su última oración... fueron solo para la salvación de tu mundo y el nuestro{nl}. Será recordado mientras yo viva.{nl}{nl}	자나스의 운명을 알면서도.. {nl}그가 그 운명을 받아들일 것을 알면서도 전 그에게 계시를 맡길 수밖에 없었습니다.{nl}평범했던 그가 그대를 이 계시에게까지 이끌 수 있었던 힘을..{nl}그의 마지막 숨이, 마지막 기도가 오로지 당신과 이 세계의 구원을 위한 것임을..{nl}영원토록 제 가슴에 새겨 절대 잊지 않을 것입니다.{nl}	QUEST_LV_0300_20160811_003394	I knew well what destiny awaited Zanas...{nl}And I knew he himself was ready to accept it, yet I had no choice but to trust him with the Revelation.{nl}The power that led Zanas, a mere boy, unto the Revelation...{nl}His last breath, his last prayer... were but for your own and our world's salvation.{nl}He shall be remembered for as long as I live.{nl}	자나스의 운명을 알면서도.. {nl}그가 그 운명을 받아들일 것을 알면서도 전 그에게 계시를 맡길 수 밖에 없었습니다.{nl}평범했던 그가 그대를 이 계시에게까지 이끌 수 있었던 힘을..{nl}그의 마지막 숨이, 마지막 기도가 오로지 당신과 이 세계의 구원을 위한 것임을..{nl}영원토록 제 가슴에 새겨 절대 잊지 않을 것입니다.{nl}	칼레이마스 감옥의 계시
QUEST_LV_0300_20160925_004943	Estábamos decididos a negarnos cuando los demonios nos ofrecieron provisiones a cambio de matar al Revelador, pero cuando amenazaron con matarnos a nosotros si no lo hacíamos, no nos quedó más remedio que obedecer.	마족이 저희에게 보급품을 지원해주는 대신 계시자로 보이는 자를 죽이라고 했을 때 완강하게 거절하려고 했지만 자신들의 지시를 따르지 않으면 죽이겠다고 협박 했을 때 그들의 지시를 따를 수밖에 없었습니다.	QUEST_LV_0300_20160718_002270	We were determined to refuse when the demons offered to give us supplies in exchange for killing the Revelator, but when they threatened to kill us instead if we didn't do it, we had no choice but to obey.	마족이 저희에게 보급품을 지원해주는 대신 계시자로 보이는 자를 죽이라고 했을 때 완강하게 거절하려고 했지만 자신들의 지시를 따르지 않으면 죽이겠다고 협박 했을 때 그들의 지시를 따를 수 밖에 없었습니다.	보급병 해른타스
QUEST_LV_0300_20160925_004944	Estoy planeando desarrollar varias recetas usando las cortezas.{nl}Siempre que como carne, mis encías comienzan a sangrar y me siento débil.	그 껍질로 여러 가지 레시피를 개발해 볼 생각입니다.{nl}고기만 먹으면 잇몸에서 피가 나고 기력이 쇠약해지거든요.	QUEST_LV_0200_20151001_009473	I am planning to develop various recipes using the barks.{nl}Whenever I eat meats, my gum starts to bleed and I feel weakened.	그 껍질로 여러가지 레시피를 개발해 볼 생각입니다.{nl}고기만 먹으면 잇몸에서 피가 나고 기력이 쇠약해지거든요.	마법사 호라스
QUEST_LV_0300_20160925_004945	{nl}No puedo evitar dudar de su inocencia.{nl}¿Por qué estaban allí y dónde estaba él en el momento del asesinato?	{nl}저 분이 왜 여기에 와 계신지, 동료분이 살해당하는 동안 왜 자리를 비우셨는지.{nl}그 사실들을 밝히지 못하신다면 저 분을 의심할 수밖에요.	QUEST_LV_0300_20160811_003725	{nl}I cannot help but to doubt his innocence.{nl}Why were they here and where was he at the time of the murder.	{nl}저 분이 왜 여기에 와 계신지, 동료분이 살해당하는 동안 왜 자리를 비우셨는지.{nl}그 사실들을 밝히지 못하신다면 저 분을 의심할 수 밖에요.	순례자 조지
QUEST_LV_0300_20160925_004946	Tuvimos que pedir ayuda a Klaipeda para salvar la abadía.{nl}Si los Reveladores hubieran estado allí, las cosas habrían sido diferentes.{nl}	수도원을 구하기 위해선 클라페다에 도움을 요청할 수밖에 없어요.{nl}소문의 계시자님들이라도 계셨더라면 모르겠지만요.{nl}	QUEST_LV_0300_20160811_003780	We had to ask the help from Klaipeda in order to save the abbey.{nl}If the Revelators were there, things would have been different.{nl}	수도원을 구하기 위해선 클라페다에 도움을 요청할 수 밖에 없어요.{nl}소문의 계시자님들이라도 계셨더라면 모르겠지만요.{nl}	수도사 스텔라
QUEST_LV_0300_20160925_004947	La escultura del búho de la autopista Grubus también está dormida... Hm.{nl}Esto no puede ser. Tenemos que hacer algo.{nl}	그루부스 가도의 부엉이 조각상마저 잠들었다고.. 흠.{nl}안되겠군. 이렇게 된 이상 그걸 쓸 수밖에 없겠어.{nl}	QUEST_LV_0300_20160718_002395	The Grubus Highway owl sculpture is also asleep... Hm.{nl}This won't do. We need to do something.{nl}	그루부스 가도의 부엉이 조각상마저 잠들었다고.. 흠.{nl}안되겠군. 이렇게 된 이상 그걸 쓸 수 밖에 없겠어.{nl}	딥디르비 아젤
QUEST_LV_0300_20160925_004948	Siento mucha pena por las esculturas de búhos que hay dentro..{nl}. Solo podemos intentar evitar que algo así vuelva a suceder...	안쪽에 있는 부엉이 조각상도.. 정말 참담하군.{nl}다시는 이런 일이 벌어지지 않도록 막는 수밖에..	QUEST_LV_0300_20160718_002487	I feel so sorry for the owl sculptures inside...{nl}We can only try and stop such a thing from happening again...	안쪽에 있는 부엉이 조각상도.. 정말 참담하군.{nl}다시는 이런 일이 벌어지지 않도록 막는 수 밖에..	딥디르비 아젤
QUEST_LV_0300_20160925_004949	Me alegra al menos haber recuperado mi cuchillo de trinchar{nl}. Nosotros, los Dievdirbys, podemos hacer cualquier cosa mientras tengamos nuestros cuchillos de trinchar.	그 난리통에 조각 칼이라도 건진 걸 다행으로 여겨야지요.{nl}저희 딥디르비들이야 조각칼만 있으면 뭐든 할 수 있지 않겠습니까.	QUEST_LV_0300_20160718_002612	I'm glad I at least got my carving knife back.{nl}Us Dievdirbys can do anything as long as we have our carving knives.	그 난리통에 조각칼이라도 건진 걸 다행으로 여겨야지요.{nl}저희 딥디르비들이야 조각칼만 있으면 뭐든 할 수 있지 않겠습니까.	수련생 레리드
QUEST_LV_0300_20160925_004950	Destruyen todas las herramientas y la madera, incluso atacan a la gente.{nl}Los Ridimeds, es decir.	도구며 목재도 모자라서 사람까지 닥치는 대로 갉아버리는 녀석들이지요.{nl}리메디드 말입니다.	QUEST_LV_0300_20160718_002613	They destroy all the tools and the wood, they even attack people.{nl}The Ridimeds, that is.	도구며 목재도 모자라서 사람까지 닥치는대로 갉아버리는 녀석들이지요.{nl}리메디드 말입니다.	딥디르비 루탈렌
QUEST_LV_0300_20161005_004951	Como último jefe de esta familia, es mi deseo liderarla con renovada gloria.{nl}Encuéntrame el sello en la Residencia de la Familia Legwyn y te enseñaré las costumbres del escudero.	저는 마지막 당주로서 가문을 다시 일으키려고 합니다.{nl}르귄 가문의 저택에서 인장을 찾아 주신다면 스콰이어의 모든 것을 전수해 드리겠어요.	QUEST_JOBSTEP_20150730_003065	As the last head of the family, I am trying to raise the family once more.{nl}If you could find the seal from the mansion of the Legwyn family, I will teach you everything about the Squire.	저는 마지막 당주로써 가문을 다시 일으키려고 합니다.{nl}르귄 가문의 저택에서 인장을 찾아 주신다면 스콰이어의 모든 것을 전수해 드리겠어요.	스콰이어 마스터
