ITEM_20171128_016939	El cofre feliz de la Tierra	지구의 행복 상자			
ITEM_20171128_016940	Una caja entregada al Salvador que ayudó a mejorar la felicidad de la Tierra.	지구의 행복을 위해 힘써주신 구원자에게 감사하는 마음을 담은 상자입니다.			
ITEM_20171128_016941	Cofre de subida de nivel de Uska (Nivel 15)	우스카의 레벨업 상자 (15레벨)			
ITEM_20171128_016942	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 15 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.15레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016943	Cofre de subida de nivel de Uska (Nivel 40)	우스카의 레벨업 상자 (40레벨)			
ITEM_20171128_016944	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 40 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.40레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016945	Cofre de subida de nivel de Uska (Nivel 50)	우스카의 레벨업 상자 (50레벨)			
ITEM_20171128_016946	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 50 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.50레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016947	Cofre de subida de nivel de Uska (Nivel 75)	우스카의 레벨업 상자 (75레벨)			
ITEM_20171128_016948	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 75 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.75레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016949	Cofre de subida de nivel de Uska (Nivel 85)	우스카의 레벨업 상자 (85레벨)			
ITEM_20171128_016950	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 85 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.85레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016951	Cofre de subida de nivel de Uska (Nivel 100)	우스카의 레벨업 상자 (100레벨)			
ITEM_20171128_016952	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 100 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.100레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016953	Cofre de subida de nivel de Uska (Nivel 120)	우스카의 레벨업 상자 (120레벨)			
ITEM_20171128_016954	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 120 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.120레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016955	Cofre de subida de nivel de Uska (Nivel 140)	우스카의 레벨업 상자 (140레벨)			
ITEM_20171128_016956	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 140 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.140레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016957	Cofre de subida de nivel de Uska (Nivel 170)	우스카의 레벨업 상자 (170레벨)			
ITEM_20171128_016958	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 170 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.170레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016959	Cofre de subida de nivel de Uska (Nivel 180)	우스카의 레벨업 상자 (180레벨)			
ITEM_20171128_016960	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 180 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.180레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016961	Cofre de subida de nivel de Uska (Nivel 200)	우스카의 레벨업 상자 (200레벨)			
ITEM_20171128_016962	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 200 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.200레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016963	Cofre de subida de nivel de Uska (Nivel 220)	우스카의 레벨업 상자 (220레벨)			
ITEM_20171128_016964	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 220 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.220레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016965	Cofre de subida de nivel de Uska (Nivel 230)	우스카의 레벨업 상자 (230레벨)			
ITEM_20171128_016966	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 230 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.230레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016967	Cofre de subida de nivel de Uska (Nivel 270)	우스카의 레벨업 상자 (270레벨)			
ITEM_20171128_016968	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 270 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.270레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016969	Cofre de subida de nivel de Uska (Nivel 300)	우스카의 레벨업 상자 (300레벨)			
ITEM_20171128_016970	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 300 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.300레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016971	Cofre de subida de nivel de Uska (Nivel 330)	우스카의 레벨업 상자 (330레벨)			
ITEM_20171128_016972	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 330 o superior para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.330레벨 이상에서 사용 가능합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016973	Caja de papel higiénico del séptimo día	7일의 TP상자			
ITEM_20171128_016974	Haz clic derecho para usarlo. Podrás usarlo después de 7 días de haberlo adquirido.	마우스 오른쪽 버튼 클릭으로 사용합니다.최초 획득 후 7일 뒤에 사용할 수 있습니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016975	[E-Run] Yunque dorado brillante	[E-Run] 빛나는 황금 모루			
ITEM_20171128_016976	Solo se puede usar en equipos con 1 de Potencial. El equipo no se destruirá al fallar. Si fallas con un nivel de mejora de +12 o superior, se reducirá a +10. Haz clic derecho para usarlo.	포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 실패시 강화수치가 1 감소하며, +12 강화 이상에서 실패 시 강화 수치가 +10 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016977	[E-Run] Semillas Milagrosas	[E-Run] 축복이 깃든 씨앗			
ITEM_20171128_016978	Úselo para cultivar el brote milagroso de la diosa.	사용 시 여신의 축복이 깃든 새싹이 핍니다.{nl}1월 18일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016979	Insignia de invitación	초대의 증표			
ITEM_20171128_016980	Aumenta la velocidad de movimiento en +2, el ataque físico en +50 y el ataque mágico en +50 durante 10 minutos. Haz clic derecho para usar. {nl} objeto de evento	10분 동안 이동속도 +2, 물리 공격력 +50, 마법 공격력 +50 증가합니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}초대 이벤트 도우미에게 초대의 큐브로 교환 받으실 수 있습니다.{nl}11월 9일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016981	Cubo de invitación	초대의 큐브			
ITEM_20171128_016982	Artículo del evento.	11월 9일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016983	Poción de invitación	초대의 포션			
ITEM_20171128_016984	Aumenta la velocidad de movimiento en +3 durante 30 minutos.{nl}Haz clic derecho para usar.	마우스 오른쪽 버튼 클릭으로 사용합니다.{nl}11월 9일 점검 시, 일괄 삭제됩니다.{nl}사용 시 30분 동안 이동 속도 +3			
ITEM_20171128_016985	La caja de disfraces del invitado	초대에 응한 자 코스튬 상자			
ITEM_20171128_016986	Una caja que contiene un atuendo de evento para tu personaje. Haz clic derecho para usarlo.	초대에 응한 자 코스튬이 들어있는 상자입니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.			
ITEM_20171128_016987	Recipiente de brea	동전 투호			
ITEM_20171128_016988	: Un juego que puedes jugar con otras personas.{nl}- Cómo usar{nl}Al usar el	를 여러 사람과 같이하는 아이템입니다.{nl}- 사용법{nl}아이템을 사용하면 동전을 넣는 			
ITEM_20171128_016989	Recipiente de brea	투호			
ITEM_20171128_016990	, se agregará una moneda a tu inventario.{nl}Usa el	가 생성됩니다.{nl}인벤토리에 추가된 			
ITEM_20171128_016991	Moneda de brea	투호 게임용  동전			
ITEM_20171128_016992	objeto para cargar el indicador y use el botón de ataque normal para detener la carga. Esto ajustará la fuerza para lanzar la moneda.{nl}Si la moneda cae dentro de la olla, medirá qué tan lejos fue lanzada y la precisión para calcular los puntos ganados.{nl}Al cambiar de mapa, sus puntos y el	 아이템을 사용하면 게이지가 증가하고 평타 공격으로 게이지 증가를 끊으면 게이지 양에 따라 동전을 던지는 힘이 결정됩니다.{nl}투호 안에 동전이 들어가면 정확도와 던진 거리에 따라 점수를 획득합니다.{nl}존 이동 시 진행 중이던 투호 점수와 			
ITEM_20171128_016993	Moneda de brea	투호 게임용 동전			
ITEM_20171128_016994	será eliminado.	은 삭제됩니다.			
ITEM_20171128_016995	Una curiosa colección de caramelos en una bonita cesta de calabaza{nl}. Se puede obtener en la mazmorra del evento de Halloween. Se elimina automáticamente al final del período del evento.	기묘한 호박 모양 사탕. 이벤트 던전에서 얻을 수 있다.{nl}12월 7일 점검 시, 일괄 삭제됩니다.	ITEM_20171023_015853	An odd collection of candy in a neat pumpkin basket. Can be obtained from the Halloween event dungeon.	기묘한 호박 모양 사탕. 이벤트 던전에서 얻을 수 있다.
ITEM_20171128_016996	Cofre de subida de nivel de rango 6	6랭크 레벨업 상자			
ITEM_20171128_016997	Haz clic derecho para usarlo. Tu personaje debe ser de nivel 1 para poder usarlo.	마우스 오른쪽 버튼 클릭으로 사용합니다.1레벨에서만 사용 가능합니다.{nl}12월 7일 점검 시, 일괄 삭제됩니다.			
ITEM_20171128_016998	Tarjeta EXP (Nivel 180)	경험치 카드 (180레벨)			
ITEM_20171128_016999	Aumenta la EXP hasta el nivel 180 del personaje. Se puede usar a partir del nivel 50.	캐릭터 180레벨의 경험치를 상승시켜 줍니다. 50 레벨 이하에서만 사용할 수 있습니다.			
ITEM_20171128_017000	Piedra del portal de incursión	레이드 포탈 스톤			
ITEM_20171128_017001	Objeto necesario para entrar en la mazmorra de incursión única.	유니크 레이드에 입장할 때 필요한 아이템입니다. 			
ITEM_20171128_017002	- Cómo usar{nl}Durante el juego Pitch-pot, use el	- 사용법{nl}동전 투호를 진행 중에 			
ITEM_20171128_017003	Registros dispersos	흩어진 기록지			
ITEM_20171128_017004	Desplazamiento de búsqueda dimensional	차원 탐색 스크롤			
ITEM_20171128_017005	Registro no identificado	미식별 기록			
ITEM_20171128_017006	Pieza de trasium	트라시움 조각			
ITEM_20171128_017007	Un fragmento de Trasium. Con suficientes fragmentos, tal vez sea posible reparar los cristales de protección.	파괴된 수호의 수정에서 나온 조각. 이 조각을 모아서 수호의 수정을 복원하려고 하는 것 같다.			
ITEM_20171128_017008	Plan de Energía Nobrenal	노브레날 동력도			
ITEM_20171128_017009	Planos de una fórmula de aspecto muy complejo. Una fuerza misteriosa la rodea. Al parecer, el plano en sí es capaz de generar poder mágico.	무언가 알 수 없는 복잡한 수식이 적힌 설계도. 알 수없는 마력이 느껴진다. 이 설계도 만으로도 마력을 만들어내는 것 같다.			
ITEM_20171128_017010	Esencia dimensional	차원의 정수			
ITEM_20171128_017011	Un fragmento cristalizado de una dimensión distorsionada. Irradia en muchos colores diferentes.	차원의 일그러짐이 결정화된 파편. 아름다운 빛깔로 빛나고 있다.			
ITEM_20171128_017012	Fuente mágica del demonio	마족의 마력원			
ITEM_20171128_017013	Un núcleo imbuido de magia demoníaca. Probablemente pueda tener alguna utilidad.	마족의 마력이 담긴 핵. 어디에 사용하려는 건지 궁금증이 생긴다.			
ITEM_20171128_017014	Herramientas de mantenimiento de cristales protectores	수호의 수정 유지도구			
ITEM_20171128_017015	Un cristal protector hecho de varios fragmentos de una dimensión. Se dice que se utiliza para mantener la potencia de los cristales de protección.	마족의 마력과 차원의 정수로 만든 수정. 수호의 수정을 유지하는데 사용된다고 한다.			
ITEM_20171128_017016	Registro: Giltine	기록 : 길티네			
ITEM_20171128_017017	Un relato de Giltine. Escrito en idioma desconocido e ilustrado.	마신 길티네에 대한 내용이 기록되어있습니다. 알 수 없는 언어와 그림이 적혀있습니다.			
ITEM_20171128_017018	Fuente mágica monumental	거대 마력원			
ITEM_20171128_017019	Una fuente mágica de luz azul. Puede utilizarse para cargar el Dispositivo de Colapso Flicid.	푸른 빛읠 띄고있는 마력원. 플리시드 붕괴장치를 충전하기 위해 사용된다고 한다.			
ITEM_20171128_017020	Llave de Torsium	토르시엄 열쇠			
ITEM_20171128_017021	Una llave que puede abrir la puerta a una dimensión cerrada. La llave puede usarse para localizar objetos ocultos dentro de dimensiones secretas.	잠겨진 차원을 여는 열쇠. 보이지 않게 숨겨진 차원을 열어 다른 차원에 감춰진 것을 현 차원으로 꺼내오는 마법의 열쇠이다.			
ITEM_20171128_017022	Jugo de Atti amarillo	아띠의 노란 즙액			
ITEM_20171128_017023	Jugo amarillo obtenido de Atti. Se puede usar para hacer florecer las flores de Teresh.	아띠의 노란 즙액. 테레쉬 꽃을 강제로 만개시키는데 쓰인다.			
ITEM_20171128_017024	Teresh Pollen	테레쉬 꽃가루			
ITEM_20171128_017025	Flor de Teresh con polen rojo	붉은 꽃가루가 있는 테레쉬 꽃			
ITEM_20171128_017026	Manzana blanca	흰 색 사과			
ITEM_20171128_017027	Una manzana blanca obtenida del Árbol Cantor.	노래하는 나무에서 나온 흰 색 사과			
ITEM_20171128_017028	Frambuesa	라즈베리			
ITEM_20171128_017029	Frambuesas del bosque de Tersh.	테레쉬 숲에서 채집한 라즈베리.			
ITEM_20171128_017030	zumo de frambuesa	라즈베리 즙			
ITEM_20171128_017031	Zumo de frambuesa elaborado a partir de frambuesas obtenidas del bosque de Teresh.	테레쉬 숲에서 채집한 라즈베리를 빻아서 만든 즙			
ITEM_20171128_017032	Botella	병			
ITEM_20171128_017033	Un recipiente que se puede utilizar para contener jugo de frambuesa.	테레쉬 숲에서 채집한 라즈베리를 빻아서 만든 즙을 담을 때 쓰는 병			
ITEM_20171128_017034	Ramitas con sabor a frambuesa	라즈베리 향이 나는 나뭇가지			
ITEM_20171128_017035	Ramitas de color rosa que pueden usarse para atraer la luz de las estrellas.	별 반딧불이를 유인하기 위해서 만든 나뭇가지			
ITEM_20171128_017036	Manzana amarilla	노란 색 사과			
ITEM_20171128_017037	Una manzana amarilla obtenida del Árbol Cantor.	노래하는 나무에서 나온 노란 색 사과			
ITEM_20171128_017038	Manzana Azul	파란 색 사과			
ITEM_20171128_017039	Una manzana azul obtenida del Árbol Cantor.	노래하는 나무에서 나온 파란 색 사과			
ITEM_20171128_017040	Flor de Sporgimo	스포르기모 꽃			
ITEM_20171128_017041	Una flor de aspecto peculiar que da la impresión de que podría estallar espontáneamente en cualquier momento.	큰 폭발음을 내면서 불에 타는 성질이 있는 꽃			
ITEM_20171128_017042	Nota del monje	수도사가 준 메모지			
ITEM_20171128_017043	Notas de un monje. Las notas mencionan una forma de atravesar a los demonios que bloquean el camino al Templo de Narvas.	수도사가 준 메모지. 나르바스 사원으로 가는 길목을 막고 있는 마족들을 뚫고 지나갈 수 있는 방법이 적혀있다.			
ITEM_20171128_017044	Token de contrato	계약의 증표			
ITEM_20171128_017045	Un objeto que provenía de uno de los seguidores de Hauberk.	하우벅의 추격대장에게서 나온 물건			
ITEM_20171128_017046	Esencia de Alto	호헨의 정수			
ITEM_20171128_017047	El agua de Hohen puede usarse como sustituto de la energía defensiva.	방어시설 에너지로 대체해서 사용할 수 있는 호헨의 정수			
ITEM_20171128_017048	Globo de almacenamiento de energía	에너지 저장구			
ITEM_20171128_017049	Un objeto diseñado para almacenar energía.	에너지를 저장하기 위해서 만들어진 물건			
ITEM_20171128_017050	Fuerte esencia de demonio	마족의 강력한 정수			
ITEM_20171128_017051	Fuerte esencia de demonio.	마족의 강력한 정수.			
ITEM_20171128_017052	Agua bendita corrompida	오염된 성수			
ITEM_20171128_017053	Agua bendita contaminada con sangre de demonio.	마족의 피에 오염된 성수			
ITEM_20171128_017054	Cristal mágico	마력 결정			
ITEM_20171128_017055	Piedra absorbente	흡수석			
ITEM_20171128_017056	El uso de piedra absorbente podría arrastrar el componente de la instalación.	흡수석을 사용하면 시설 부품을 끌어 당깁니다			
ITEM_20171128_017057	Componente de la instalación Flurry	플러리 시설 부품			
ITEM_20171128_017058	Carne de Hohen Olben negro	검은 호헨 올벤의 살점			
ITEM_20171128_017059	Para crear un pergamino de transformación que pueda transformarse en un Martillo del Rey, se utilizará la carne de Blackhorn Allban, que será un componente del cuerpo del Martillo del Rey.	킹 해머로 변신 할 수 있는 변신 스크롤를 만들기 위해서는 킹 해머의 육체를 구성할 성분으로 사용될 검은 호헨 올밴의 살점			
ITEM_20171128_017060	La sangre del rey Hammer	킹 해머의 기운이 서린 피			
ITEM_20171128_017061	Desplazamiento de transformación	변신 스크롤			
ITEM_20171128_017062	Un pergamino utilizado para transformarse en un Martillo del Rey	킹 해머로 변신 할 수 있는 스크롤			
ITEM_20171128_017063	Ficha de contrato retorcido	변형된 계약의 증표			
ITEM_20171128_017064	Dispositivo de energía verde	초록 동력 장치			
ITEM_20171128_017065	Dispositivo de alimentación de color verde	초록 색 동력 장치			
ITEM_20171128_017066	Globo de Registro	기록의 보주			
ITEM_20171128_017067	Un orbe que fue creado para agitar a la Ambición Hauberk.	야망의 하우벅 정예 검은 하우벅들을 이용해 야망의 하우벅을 충동질시키기 위해서 만든 보주			
ITEM_20171128_017068	Esencia de Harugal	하루갈의 정수			
ITEM_20171128_017069	Marca de identificación	피아식별의 인장			
ITEM_20171128_017070	Haz clic derecho para usar.	마우스 오른쪽 버튼클릭으로 사용			
ITEM_20171128_017071	Un detector que se puede utilizar para encontrar Elite Black Hauberks	야망의 하우벅 정예 검은 하우벅들을 탐지하기 위해서 만든 인장			
ITEM_20171128_017072	Piezas de la terminal de control central	중앙 제어 장치 부품			
ITEM_20171128_017073	Generador de apariciones	환영 재생구			
ITEM_20171128_017074	Se necesita un generador de apariciones para reparar el dispositivo desconocido en el templo de Narvas.	나르바스 사원에 있는 정체를 알 수 없는 기계를 수리하는데 필요한 환영 재생구			
ITEM_20171128_017075	Capullo en buen estado	상태가 좋은 고치			
ITEM_20171128_017076	Mineral de hierro de calidad	질 좋은 철광석			
ITEM_20171128_017077	Cuernos de Hohen Gulak azules intactos	온전한 푸른 호헨 굴락의 뿔			
ITEM_20171128_017078	Cuernos de Hohen Gulak azul intactos. Material para el maniquí de entrenamiento del Maestro Matador.	온전한 상태의 푸른 호헨 굴락의 뿔. 마타도르 마스터가 훈련에 쓸 뿔 모형을 만들 때 필요한 재료			
ITEM_20171128_017079	Piel fina de basilisco	상태 좋은 코카트리스의 가죽			
ITEM_20171128_017080	Sensor de escarabajo resistente	질긴 비토우 더듬이			
ITEM_20171128_017081	Piel de minivern sólida	단단한 미니번 가죽			
ITEM_20171128_017082	Un memorándum entregado por Rimantas con una lista del equipo complementario.	리만타스가 컴패니언 장비에 필요한 재료 목록을 적어준 메모장			
ITEM_20171128_017083	Polvo mágico demoníaco	마기가 서린 가루			
ITEM_20171128_017084	Polvo mágico demoníaco obtenido del embalse de Shaton. Un material para balas de hielo, balas de fuego y balas de relámpago.	샤튼 저수구역에서 획득한 마기가 서린 가루. 냉기탄, 화염탄, 전기탄을 만들 때 필요한 재료			
ITEM_20171128_017085	Balas para los Espías Rojos del Bosque de Salvia. Regístralas en tus ranuras rápidas para usarlas.	살비아스 숲에 있는 붉은 스피온에게 사용할 냉기 탄. 퀵 슬롯에 등록해서 사용하세요.			
ITEM_20171128_017086	Balas para los Firents de Nefritas Cliff. Regístralas en tus ranuras rápidas para usarlas.	네프리타스 벼랑에 있는 피렌트에게 사용할 화염 탄. 퀵 슬롯에 등록해서 사용하세요.			
ITEM_20171128_017087	Balas para los conejos azules del bosque de Sekta. Regístralas en tus ranuras rápidas para usarlas.	섹타 숲 루픈 레푸스 버니에게 사용할 전기 탄. 퀵 슬롯에 등록해서 사용하세요.			
ITEM_20171128_017088	Fragmentos de escarcha pura	순수한 냉기 조각			
ITEM_20171128_017089	Un material utilizado para crear balas de hielo.	냉기탄을 만들 때 필요한 재료			
ITEM_20171128_017090	Un memorándum obtenido del Maestro de Marcadores de Balas. Contiene una lista de cosas por hacer.	불릿마커가 준 메모장. 메모장에는 할 일들이 적혀있다.			
ITEM_20171128_017091	Esfera de vigilancia	감시구슬			
ITEM_20171128_017092	Orbe de vigilancia del cliente	의뢰인의 감시하기 위한 감시구슬			
ITEM_20171128_017093	Carne de monstruo demoníaco	마기가 감도는 몬스터의 살점			
ITEM_20171128_017094	Carne de monstruo que emite una energía maligna. Colocarla dentro del Agregador Mágico mientras está en funcionamiento podría permitir obtener Polvo Mágico Demoníaco.	마기가 감도는 몬스터의 살점. 이것을 가지고 마력 응집기가 가동할 시간에 넣으면 마기가 서린 가루를 얻을 수 있다.			
ITEM_20171128_017095	Linterna	랜턴			
ITEM_20171128_017096	Una linterna que te entrega el Maestro de Marcadores de Balas. Usa la linterna para encontrar Piedras Eléctricas.	불릿 마커 마스터가 준 랜턴. 랜턴을 이용하면 전기가 흐르는 돌을 쉽게 찾을 수 있다.			
ITEM_20171128_017097	Piedra eléctrica	전기가 흐르는 돌			
ITEM_20171128_017098	Una piedra eléctrica de las colinas de Grynas. Un material utilizado para crear balas de relámpago.	그리나스 숲길에 획득한 전기 돌. 이 돌을 사용해 전기 탄을 만들 수 있습니다.			
ITEM_20171128_017099	Capota	카포테			
ITEM_20171128_017100	Objeto de misión. Haz clic derecho para usarlo.	퀘스트 아이템. 마우스 오른쪽 버튼 클릭으로 사용			
ITEM_20171128_017101	Un objeto que se utiliza para provocar monstruos.	몬스터들을 도발할 때 사용하는 아이템			
ITEM_20171128_017102	Artículo de colección	수집 아이템			
ITEM_20171128_017103	Cuentas con un aura nebulosa. Parece que necesitan purificación. El objeto desaparece al salir de la Torre Nazarena.	탁한 기운을 가진 구슬. 정화가 필요해 보인다. 해당 아이템은 나자레느 탑을 벗어나면 사라집니다.			
ITEM_20171128_017104	Esencia de luz estelar	별빛의 기운을 담은 정수			
ITEM_20171128_017105	Esencia que emite un aura intensa de luz estelar. Si logras usar el poder que contiene, podrás volverte más fuerte. Este objeto desaparece al salir de la Torre Nazarena.	별빛의 기운과 힘이 오랫동안 담긴 정수. 이 정수에 담긴 힘을 이용할 수 있다면 보다 강력해 질 수 있을 것 같다. 해당 아이템은 나자레느 탑을 벗어나면 사라집니다.			
ITEM_20171128_017106	Me han dicho que su familia puede obtener dinero de la Alianza de Comerciantes de Kedora, del Maestro del Perdón o la cantidad de dinero que Greene ha anotado.	나 그의 가족이 케도라 상단이나 파드너 마스터에게 지나 그린이 적어둔 액수의 돈을 받을 수 있다고 적혀있다.	ITEM_20161214_013339	or his family can be paid the amount written by Gina Greene from the Kedora Alliance or the Pardoner Master.	나 그의 가족이 켈도라 상단이나 파드너 마스터에게 지나 그린이 적어둔 액수의 돈을 받을 수 있다고 적혀있다.
ITEM_20171128_017107	Contiene los materiales robados al Revelador Pudhin. Al parecer, contiene comida y pociones.	계시자 푸덴이 도둑맞았다는 물자. 음식이나 포션등이 들어있는 것 같다.			
ITEM_20171128_017108	Polvo de coral de Nimrah Damsel	니므라댐즐의 산호가루			
ITEM_20171128_017109	El polvo de coral que tenía Nimrah Damsel. Desconozco dónde se utiliza, pero según el traductor Mirius, se dice que es beneficioso para la curación.	니므라댐즐이 가지고 있던 산호가루. 어디에 사용하는지 알 수 없지만, 전승자 내리우스의 말에 따르면 치료에 도움이 되는 물건이라고 한다.			
ITEM_20171128_017110	Arrecife de coral azul de la costa de Zeteor	제테오의 푸른 산호초			
ITEM_20171128_017111	Un arrecife de coral azul procedente de la costa de Zeteor. Se dice que se utiliza en ceremonias para invocar a la diosa Jurate.	제테오 해안에서 얻을 수 있는 푸른 산호초. 유라테 여신을 부르는 의식에 사용된다고 한다			
ITEM_20171128_017112	Fragmento rojo desagradable	불쾌한 붉은 조각			
ITEM_20171128_017113	Un fragmento rojo hallado en el banco de arena de Tolata. Emite una energía maligna y resulta bastante inquietante.	트라타 모래톱에서 찾은 붉은 조각. 불쾌하고 사악한 기운이 느껴진다.			
ITEM_20171128_017114	Artefacto sagrado sellado de Jurate	봉인된 유라테의 성물			
ITEM_20171128_017115	Se dice que es un espejo utilizado en ceremonias y rituales como material sagrado de la diosa Jurate, sellado por los demonios. Su reflejo está empañado por un aura maligna.	마족에 의해 봉인된 유라테 여신의 성물로 제사나 의식에 사용되던 거울이라고 한다. 사악한 기운에 의해 탁해져 있다.			
ITEM_20171128_017116	El primer artefacto sagrado de Jurate	유라테의 첫 번째 성물			
ITEM_20171128_017117	El tesoro sagrado de Jurate que, según la tradición, poseía Ugnius. Se decía que era un collar que llevaba un sacerdote que realizaba rituales y ordenanzas.	전승자 우그뉴스가 가지고 있던 유라테의 성물. 제사나 의식을 주관하는 사제가 착용하는 목걸이였다고 한다.			
ITEM_20171128_017118	Segundo artefacto sagrado de Jurate	유라테의 두 번째 성물			
ITEM_20171128_017119	El segundo artefacto de Jurate, aunque los demonios lo sellaron, es un espejo que se usaba en rituales y como santuario que purificaba el ambiente de energía demoníaca mediante el aura del mar.	유라테의 두 번째 성물. 마족이 봉인해두었으나, 바다의 기운으로 마기를 씻어낸 성물로 제사나 의식에서 사용되던 거울이라고 한다.			
ITEM_20171128_017120	Agua lujosamente decorada. Se dice que son botellas de agua que contienen agua para un ritual de purificación. El traidor Ugnius fue a la meseta de Letave y le pidió que llenara el agua del mar.	고급스럽게 장식이 된 물명. 전승자들이 정화 의식에 사용될 물을 담아 놓는 물병이라고 한다. 전승자 우그뉴스는 레타베 고지대로 가서 바다의 기운이 서린 물을 담아달라고 부탁했다.			
ITEM_20171128_017121	Musgo de Jurate	유르테스 이끼			
ITEM_20171128_017122	Musgo azul. Se dice que, una vez seco, se utiliza para la quema ritual.	푸른 색을 띈 이끼. 말린 후 불에 태워서 의식에 사용된다고 한다.			
ITEM_20171128_017123	Talismán de coral bendito	축복받은 산호 부적			
ITEM_20171128_017124	Un talismán artesanal, bendecido con las bendiciones de la diosa Jurate. Está hecho con los arrecifes de coral azul que crecen en la costa de Iotheo. Según el Revelador Nichi, se dice que tiene el poder de desterrar las auras malignas.	아이테오 해안에서 자라는 푸른 산호초를 전승자들에게 전해내려오는 방식으로 세공해서 만든 유라테 여신의 축복이 서린 부적. 계시자 니치의 말에 따르면 사악한 기운을 몰아낼 수 있다고 한다.			
ITEM_20171128_017125	La Orden de los Zelotes: Fervor y Devoción. Un libro que describe a los Zelotes, una orden escrita por el Inquisidor Thomas Iquinostasys.	질럿 교단의 광기와 열정. 인퀴지터 토마스 이코노스타시스가 질럿 교단에 대해 서술한 책.			
